1.0,0.9517283987193884,0.9071813071903112,0.8659976884442845,0.8278576478178112,0.7924684273450311,0.7595733822425903,0.7289373927651472,0.7003537448560607,0.6736309388540442,0.6486051983505322,0.6251214290652144,0.6030441872783284,0.5822526133905938,0.5626351490048156,0.5440934786007097,0.5265382326482744,0.5098898925767708,0.4940743660520098,0.4790280199563734
1.0,0.9520171567754139,0.9077292277577359,0.8667774309302281,0.8288431536496362,0.7936375579559012,0.7609025730404151,0.7304083787417984,0.7019460382444972,0.6753297718583744,0.6503929760941279,0.6269860987963853,0.6049720494902358,0.5842315119561929,0.5646558036193536,0.5461442714757715,0.5286120609061394,0.5119773395432856,0.49616985818536574,0.4811233692172342
1.0,0.952208444478111,0.9080888599972903,0.8672853430497023,0.8294789854006193,0.7943853136572805,0.7617457793204403,0.7313328500439551,0.7029384126087712,0.6763791396795755,0.6514869781411045,0.6281147898892757,0.6061276491453325,0.5854049552903974,0.5658389734718321,0.5473331402872003,0.529797873870617,0.5131554148522738,0.49733644743161687,0.4822736719631904
1.0,0.9522704827656638,0.9082090737187979,0.8674589978547503,0.8297023973216714,0.7946528088525061,0.7620544144485689,0.7316765056798211,0.7033146843020852,0.6767827277368306,0.6519150219518813,0.6285643563353941,0.6065953572545016,0.5858874911940609,0.5663345476709859,0.5478398851253629,0.5303117189342315,0.5136776150292176,0.4978618659059886,0.4828035014758654
1.0,0.9522829646131166,0.9082278885756453,0.867479163524404,0.8297182150372561,0.7946602654153866,0.762050226990178,0.7316571080315056,0.7032770947003485,0.6767246719984428,0.6518354589349221,0.6284600865122131,0.6064647608273716,0.5857320133068861,0.5661509627452279,0.5476276293147604,0.5300726209940253,0.5134101534289074,0.4975660177735199,0.48247953169540664
1.0,0.9522538002801738,0.9082147780691008,0.8675166446856378,0.8298310555828102,0.794864023556918,0.7623546543225829,0.7320668660350069,0.7037919733472849,0.6773418434619545,0.6525491182358824,0.6292617542935596,0.6073473226712772,0.5866830068025287,0.5671613231408673,0.5486861099490031,0.5311682928514889,0.514530680922069,0.49870316472493936,0.4836218567472222
1.0,0.9473990094627603,0.8994430831051676,0.8556196736805964,0.8154753936649581,0.7786101567538822,0.7446700222509116,0.713340003131241,0.6843444926045044,0.6574380689589913,0.6324041619573709,0.6090501351815248,0.5872085372271815,0.5667275728561347,0.5474737043768769,0.5293332276228389,0.512197327919378,0.49597628798111104,0.4805877487219817,0.46595994940476454
1.0,0.9520823021437587,0.9079670843904538,0.8672728873052843,0.8296576756597228,0.7948177758097222,0.7624788148866527,0.7323987737887547,0.7043596729523219,0.6781659169707576,0.6536450299817498,0.6306403846720525,0.6090131765025072,0.5886395518951107,0.5694066732679285,0.5512153531622163,0.5339767446264964,0.517609689649906,0.5020427492272455,0.48721219298599255
1.0,0.9532861524306884,0.9101627784169438,0.8702743122097313,0.8333032685028544,0.798965208572547,0.7670068429735069,0.7372008393836718,0.709344054444615,0.6832562620808249,0.6587728388667429,0.6357506774216304,0.614058104813159,0.5935788620539637,0.5742084904106735,0.5558531068172036,0.5384284696140553,0.5218599837465847,0.5060788906087451,0.4910240493798903
1.0,0.9536576958079139,0.9108903325103282,0.8713400107853065,0.8346878030905651,0.8006482268529033,0.7689660987961046,0.7394152875324893,0.7117917197908069,0.68591405511352,0.6616214850148858,0.6387682608509606,0.6172246317422353,0.5968764273633845,0.5776179231238555,0.5593568516574641,0.5420113911683296,0.5255057439274291,0.5097726053473124,0.4947537431461126
1.0,0.9539366439505607,0.9114414368862209,0.8721529736452106,0.8357499783482869,0.8019448762874123,0.7704820947981854,0.7411332336859369,0.7136952605186829,0.6879858573300973,0.6638448017024396,0.6411258760713959,0.6197014253272679,0.5994559012492692,0.5802848468461834,0.5620985403967352,0.544812514151483,0.5283538635450806,0.5126562286716413,0.4976620770908209
1.0,0.9541866416390704,0.9119459134901006,0.8729125445894585,0.8367595541336237,0.8031977728961618,0.7719685081242693,0.7428420318221505,0.7156126762077303,0.6900999214946942,0.6661386690237224,0.6435866226960714,0.6223127831722367,0.6022027541852096,0.5831535720890778,0.5650734033815314,0.5478809099939387,0.531502132927284,0.5158729053257831,0.500933273519512
1.0,0.9544206542020893,0.9124107535751255,0.8736001875955814,0.8376611623573905,0.8043002697668281,0.773259070471209,0.7443053495916135,0.7172347749741812,0.6918634980695909,0.6680301895994085,0.6455889301067944,0.6244119685258743,0.6043843903345802,0.5854030028220528,0.5673789400935205,0.5502290150801109,0.5338822794445001,0.5182736939859168,0.503346144329669
1.0,0.9545893754157824,0.9127411044415402,0.8740839480608359,0.8382873701804603,0.8050584060506912,0.7741365144636341,0.7452906724604541,0.7183140601603675,0.6930255518699698,0.6692618163979343,0.6468789571695539,0.6257484837093906,0.6057571557949709,0.5868023705301193,0.5687942379137678,0.5516528465385581,0.5353061470863997,0.5196905994823454,0.5047489771584104
1.0,0.9546759303118973,0.912903587136889,0.8743115674224121,0.8385700985664204,0.8053860639580069,0.774500449159677,0.7456806561669935,0.7187237261427063,0.693446044552423,0.6696868078467606,0.6473029436963483,0.6261646699960443,0.6061617139842195,0.5871907938580782,0.5691630181648274,0.5519992875515902,0.5356267268068179,0.5199836281012064,0.5050120075102505
